id,user_uuid,user_id,post_id,content,created_at,updated_at
224,123e4567-e89b-12d3-a456-426614170098,99,19,"부상 위험은 없나요?",2025-06-05T06:00:00.000Z,2025-06-05T06:00:00.000Z
225,123e4567-e89b-12d3-a456-426614170006,7,19,"얼마나 힘든지 궁금해요",2025-06-05T06:15:00.000Z,2025-06-05T06:15:00.000Z
226,123e4567-e89b-12d3-a456-426614170020,21,19,"크로스핏 장비 비싸지 않나요?",2025-06-05T06:30:00.000Z,2025-06-05T06:30:00.000Z
227,123e4567-e89b-12d3-a456-426614170034,35,19,"일주일에 몇 번 하세요?",2025-06-05T06:45:00.000Z,2025-06-05T06:45:00.000Z
228,123e4567-e89b-12d3-a456-426614170048,49,19,"다이어트 효과는 어떤가요?",2025-06-05T07:00:00.000Z,2025-06-05T07:00:00.000Z
229,123e4567-e89b-12d3-a456-426614170001,2,20,"크로스핏으로 전신운동 좋죠!",2025-06-05T05:15:00.000Z,2025-06-05T05:15:00.000Z
230,123e4567-e89b-12d3-a456-426614170015,16,20,"몸이 개운해진다니 부럽네요",2025-06-05T05:30:00.000Z,2025-06-05T05:30:00.000Z
231,123e4567-e89b-12d3-a456-426614170029,30,20,"전신 운동 효과 좋을 것 같아요",2025-06-05T05:45:00.000Z,2025-06-05T05:45:00.000Z
232,123e4567-e89b-12d3-a456-426614170043,44,20,"저도 도전해보고 싶어요",2025-06-05T06:00:00.000Z,2025-06-05T06:00:00.000Z
233,123e4567-e89b-12d3-a456-426614170057,58,20,"크로스핏 박스 어디인가요?",2025-06-05T06:15:00.000Z,2025-06-05T06:15:00.000Z
234,123e4567-e89b-12d3-a456-426614170071,72,20,"운동 후 개운함 정말 좋죠",2025-06-05T06:30:00.000Z,2025-06-05T06:30:00.000Z
235,123e4567-e89b-12d3-a456-426614170085,86,20,"얼마나 힘든지 궁금해요",2025-06-05T06:45:00.000Z,2025-06-05T06:45:00.000Z
236,123e4567-e89b-12d3-a456-426614170099,99,20,"크로스핏 장비 비싸지 않나요?",2025-06-05T07:00:00.000Z,2025-06-05T07:00:00.000Z
237,123e4567-e89b-12d3-a456-426614170007,8,20,"일주일에 몇 번 하세요?",2025-06-05T07:15:00.000Z,2025-06-05T07:15:00.000Z
238,123e4567-e89b-12d3-a456-426614170021,22,20,"다이어트 효과는 어떤가요?",2025-06-05T07:30:00.000Z,2025-06-05T07:30:00.000Z
239,123e4567-e89b-12d3-a456-426614170035,36,20,"강도 조절이 가능한가요?",2025-06-05T07:45:00.000Z,2025-06-05T07:45:00.000Z
240,123e4567-e89b-12d3-a456-426614170049,50,20,"운동 초보도 할 수 있나요?",2025-06-05T08:00:00.000Z,2025-06-05T08:00:00.000Z
241,123e4567-e89b-12d3-a456-426614170001,2,21,"크로스핏 박스 어디인가요?",2025-06-05T06:15:00.000Z,2025-06-05T06:15:00.000Z
242,123e4567-e89b-12d3-a456-426614170015,16,21,"새로운 박스 방문 어떠셨나요?",2025-06-05T06:30:00.000Z,2025-06-05T06:30:00.000Z
243,123e4567-e89b-12d3-a456-426614170029,30,21,"분위기가 좋다니 부럽네요",2025-06-05T06:45:00.000Z,2025-06-05T06:45:00.000Z
244,123e4567-e89b-12d3-a456-426614170043,44,21,"크로스핏 박스 추천해주세요",2025-06-05T07:00:00.000Z,2025-06-05T07:00:00.000Z
245,123e4567-e89b-12d3-a456-426614170057,58,21,"시설은 어떤가요?",2025-06-05T07:15:00.000Z,2025-06-05T07:15:00.000Z
246,123e4567-e89b-12d3-a456-426614170071,72,21,"코치분들은 어떠신가요?",2025-06-05T07:30:00.000Z,2025-06-05T07:30:00.000Z
247,123e4567-e89b-12d3-a456-426614170085,86,21,"회원들 분위기도 좋나요?",2025-06-05T07:45:00.000Z,2025-06-05T07:45:00.000Z
248,123e4567-e89b-12d3-a456-426614170099,99,21,"등록비는 얼마 정도 하나요?",2025-06-05T08:00:00.000Z,2025-06-05T08:00:00.000Z
249,123e4567-e89b-12d3-a456-426614170007,8,21,"장비들은 최신인가요?",2025-06-05T08:15:00.000Z,2025-06-05T08:15:00.000Z
250,123e4567-e89b-12d3-a456-426614170021,22,21,"샤워시설도 깨끗한가요?",2025-06-05T08:30:00.000Z,2025-06-05T08:30:00.000Z
251,123e4567-e89b-12d3-a456-426614170035,36,21,"주차는 편리한가요?",2025-06-05T08:45:00.000Z,2025-06-05T08:45:00.000Z
252,123e4567-e89b-12d3-a456-426614170049,50,21,"저도 가보고 싶어요!",2025-06-05T09:00:00.000Z,2025-06-05T09:00:00.000Z
253,123e4567-e89b-12d3-a456-426614170001,2,22,"팀워크 운동이라 더 재밌겠어요",2025-06-05T07:15:00.000Z,2025-06-05T07:15:00.000Z
254,123e4567-e89b-12d3-a456-426614170015,16,22,"크로스핏 팀 훈련 어떤가요?",2025-06-05T07:30:00.000Z,2025-06-05T07:30:00.000Z
255,123e4567-e89b-12d3-a456-426614170029,30,22,"같이 하니까 더 힘이 날 것 같아요",2025-06-05T07:45:00.000Z,2025-06-05T07:45:00.000Z
256,123e4567-e89b-12d3-a456-426614170043,44,22,"팀원들과 친해지셨나요?",2025-06-05T08:00:00.000Z,2025-06-05T08:00:00.000Z
257,123e4567-e89b-12d3-a456-426614170057,58,22,"경쟁심리도 생길 것 같아요",2025-06-05T08:15:00.000Z,2025-06-05T08:15:00.000Z
258,123e4567-e89b-12d3-a456-426614170071,72,22,"동기부여가 될 것 같아요",2025-06-05T08:30:00.000Z,2025-06-05T08:30:00.000Z
259,123e4567-e89b-12d3-a456-426614170085,86,22,"저도 팀 운동 해보고 싶어요",2025-06-05T08:45:00.000Z,2025-06-05T08:45:00.000Z
260,123e4567-e89b-12d3-a456-426614170099,99,22,"어떤 종목으로 하셨나요?",2025-06-05T09:00:00.000Z,2025-06-05T09:00:00.000Z
261,123e4567-e89b-12d3-a456-426614170007,8,22,"팀워크가 중요할 것 같아요",2025-06-05T09:15:00.000Z,2025-06-05T09:15:00.000Z
262,123e4567-e89b-12d3-a456-426614170021,22,22,"다음에도 같이 하실 건가요?",2025-06-05T09:30:00.000Z,2025-06-05T09:30:00.000Z
263,123e4567-e89b-12d3-a456-426614170035,36,22,"운동량이 더 많을 것 같아요",2025-06-05T09:45:00.000Z,2025-06-05T09:45:00.000Z
264,123e4567-e89b-12d3-a456-426614170049,50,22,"재밌게 운동하셨네요!",2025-06-05T10:00:00.000Z,2025-06-05T10:00:00.000Z
